target,role,tier,stat,mlbam_id,name,age,prior_pa,target_pa,pred,actual,q10,q90
2021,P,tier3,fip,670280,David Bednar,26.0,32.0,235.0,4.531803493625589,2.64260056498705,3.677729649258711,5.419848728429354
2021,P,tier3,fip,641482,Nestor Cortes,26.0,43.0,373.0,5.704556909292616,3.832426867716577,4.76085195731181,6.69349594101079
2021,P,tier3,fip,592390,Heath Hembree,32.0,90.0,242.0,6.179390393878907,4.3402132970825384,5.0940210402790935,7.306381826401208
2021,P,tier3,fip,605164,Dylan Bundy,28.0,265.0,395.0,3.719914170604802,5.557758936027772,3.2589864377955178,4.22126875043171
2021,P,tier3,fip,608678,Dominic Leone,29.0,47.0,214.0,4.895070808725744,3.0704553189287593,3.9561357763103966,5.86247323856713
2021,P,tier3,fip,624133,Ranger Suarez,25.0,26.0,412.0,4.5021880692569,2.681787792853522,3.8453021642150684,5.223578796923279
2021,P,tier3,fip,607074,Carlos Rodón,28.0,35.0,529.0,4.496809916771297,2.6768100740709295,3.8054711823777803,5.239901334704541
2021,P,tier3,fip,641793,Zack Littell,25.0,31.0,249.0,5.656153200664875,3.868172290558774,4.684914582721874,6.763936227740693
2021,P,tier3,fip,623167,Chris Flexen,26.0,0.0,741.0,5.719572541171819,3.937519931334986,4.68065699365921,6.811097534166095
2021,P,tier3,fip,656629,Michael Kopech,25.0,0.0,284.0,4.753433354233495,2.9743313342178177,3.45956012817316,6.185281775770329
2021,P,tier3,fip,642121,Cole Sulser,31.0,97.0,256.0,4.7678608792850055,3.030049957699599,4.040551602475536,5.5608300866334925
2021,P,tier3,fip,571927,Steven Matz,30.0,141.0,647.0,5.556569289821926,3.8367802790782677,4.748449771628271,6.4649300339877644
2021,P,tier3,fip,608665,Kendall Graveman,30.0,77.0,221.0,4.891069613000803,3.1838093561958396,4.106924033493184,5.694013651067034
2021,P,tier3,fip,543339,Daniel Hudson,34.0,91.0,209.0,4.874566249694367,3.2001688032004485,4.135781660485374,5.656170902388285
2021,P,tier3,fip,608716,Drew Steckenrider,30.0,0.0,264.0,4.97973993187528,3.308193592649042,3.9011615988424664,6.231875981834073
2021,P,tier3,fip,543135,Nathan Eovaldi,31.0,198.0,761.0,4.463871963443628,2.8081890898077493,3.8171230318041376,5.11813010809754
2021,P,tier3,fip,623149,Paul Sewald,31.0,35.0,258.0,4.521706388227617,2.894781373868888,3.806781043967181,5.3371590402794356
2021,P,tier3,fip,592644,Adam Plutko,29.0,115.0,253.0,5.512271780145364,7.124849085697108,4.772392254389372,6.327172515578991
2021,P,tier3,fip,669203,Corbin Burnes,26.0,240.0,656.0,3.2775322107894604,1.6806014862215028,2.747185741289446,3.8053937353623537
2021,P,tier3,fip,543272,Brad Hand,31.0,84.0,271.0,2.863979691441304,4.441173126446207,2.229774124851561,3.535615692494959
2021,P,tier3,fip,660761,José Suarez,23.0,23.0,410.0,5.698925727809332,4.1347778791982615,4.8244173196216185,6.697421228410648
2021,P,tier3,fip,518774,Matt Harvey,32.0,65.0,579.0,6.1727755271802,4.629445312928402,5.2675311134249725,7.30172257630494
2021,P,tier3,fip,642528,Jonathan Loáisiga,26.0,97.0,281.0,4.166467309795523,2.625184019268616,3.4866169506212175,4.835121403372066
2021,P,tier3,fip,543101,Anthony DeSclafani,31.0,158.0,669.0,5.183592905613361,3.6489471011546586,4.534265241724734,5.9327873535343345
2021,P,tier3,fip,656954,Justus Sheffield,25.0,232.0,383.0,4.137230721799544,5.671805799586474,3.5564506452307683,4.704478442869476
2021,P,tier3,fip,571901,Aaron Loup,33.0,93.0,217.0,3.998105804277166,2.49599423014542,3.3226593186486775,4.681051600994558
2021,P,tier3,fip,677976,Randy Dobnak,26.0,198.0,227.0,4.247257179690466,5.745839431383809,3.7526198816826124,4.791635693401596
2021,P,tier3,fip,605280,Clay Holmes,28.0,6.0,289.0,4.724117176231142,3.2480950704815537,3.992054112044365,5.433079241133864
2021,P,tier3,fip,666200,Jesús Luzardo,23.0,246.0,434.0,4.028699872066434,5.495747418133902,3.406626889862855,4.660358318391816
2022,H,marcel,woba,518735,Yasmani Grandal,33.0,374.0,375.0,0.3647836405438935,0.263144,,
2022,H,marcel,woba,544725,Leury García,31.0,465.0,313.0,0.31194501130344315,0.22126198083067092,,
2022,H,marcel,woba,665506,Cristian Pache,23.0,66.0,257.0,0.29737492615468475,0.20738521400778212,,
2022,H,marcel,woba,672695,Geraldo Perdomo,22.0,35.0,488.0,0.3376344981297207,0.2529713114754098,,
2022,H,marcel,woba,668731,Akil Baddoo,23.0,460.0,225.0,0.3409002300372325,0.25653777777777775,,
2022,H,marcel,woba,570731,Jonathan Schoop,30.0,674.0,509.0,0.3296599582560836,0.24543418467583497,,
2022,H,marcel,woba,643524,Frank Schwindel,30.0,257.0,291.0,0.3608590487508818,0.27787285223367697,,
2022,H,marcel,woba,592450,Aaron Judge,30.0,631.0,673.0,0.37769661972655943,0.45822882615156024,,
2022,H,marcel,woba,656541,Sam Hilliard,28.0,235.0,200.0,0.33144634582944466,0.25105,,
2022,H,marcel,woba,660162,Yoán Moncada,27.0,615.0,430.0,0.3549532104282931,0.27470930232558144,,
2022,H,marcel,woba,405395,Albert Pujols,42.0,293.0,350.0,0.3006783223896057,0.37989999999999996,,
2022,H,marcel,woba,541645,Avisaíl García,31.0,510.0,380.0,0.33505569041191924,0.25844736842105265,,
2022,H,marcel,woba,657557,Paul DeJong,28.0,402.0,237.0,0.31692029541255223,0.2406835443037975,,
2022,H,marcel,woba,642350,Jose Siri,26.0,49.0,325.0,0.3431082461841923,0.2682061538461538,,
2022,H,marcel,woba,665120,Jared Walsh,28.0,579.0,450.0,0.3530403882868354,0.2782466666666667,,
2022,H,marcel,woba,614177,Franmil Reyes,26.0,463.0,473.0,0.35452064757388424,0.2797737843551797,,
2022,H,marcel,woba,543543,Brad Miller,32.0,375.0,241.0,0.3377503613561385,0.26305809128630697,,
2022,H,marcel,woba,641553,Adam Engel,30.0,140.0,259.0,0.3308196508316599,0.2563088803088803,,
2022,H,marcel,woba,542340,Jonathan Villar,31.0,501.0,219.0,0.3219179901423745,0.24987671232876707,,
2022,H,marcel,woba,663611,Nick Madrigal,25.0,215.0,226.0,0.3384074603078996,0.2673141592920354,,
2022,H,marcel,woba,592696,Eddie Rosario,30.0,410.0,270.0,0.3293419679925401,0.25831851851851856,,
2022,H,marcel,woba,443558,Nelson Cruz,41.0,570.0,503.0,0.3611118349197548,0.2916182902584493,,
2022,H,marcel,woba,594777,Kole Calhoun,34.0,182.0,424.0,0.3293903300260107,0.2602783018867925,,
2022,H,marcel,woba,608385,Jesse Winker,28.0,484.0,546.0,0.3817294977351307,0.31273626373626373,,
2022,H,marcel,woba,664728,Kyle Isbel,25.0,83.0,277.0,0.3339095761821733,0.2653357400722022,,
2022,H,marcel,woba,643289,Mauricio Dubón,27.0,185.0,262.0,0.31443056327342556,0.24800763358778627,,
2022,H,marcel,woba,455139,Robinson Chirinos,38.0,111.0,219.0,0.3176975936018465,0.2513972602739725,,
2022,H,marcel,woba,573131,Darin Ruf,35.0,310.0,388.0,0.35657266911609653,0.2913118556701031,,
2022,H,marcel,woba,647351,Abraham Toro,25.0,375.0,351.0,0.31149489084370113,0.24628774928774927,,
2022,H,marcel,woba,656669,Jordan Luplow,28.0,193.0,233.0,0.34607303696453473,0.281,,
2022,H,marcel,woba,608336,Joey Gallo,28.0,611.0,410.0,0.3505366319193331,0.2860243902439024,,
2022,H,marcel,woba,592206,Nick Castellanos,30.0,580.0,558.0,0.3675701829507182,0.3042222222222222,,
2022,H,marcel,woba,606157,Aristides Aquino,28.0,202.0,276.0,0.3297077717108593,0.2665869565217391,,
2022,H,marcel,woba,660670,Ronald Acuña Jr.,24.0,358.0,529.0,0.3977821666955609,0.33543478260869564,,
2022,H,marcel,woba,600869,Jeimer Candelario,28.0,625.0,466.0,0.33877640223615674,0.27720171673819743,,
2022,H,marcel,woba,664040,Brandon Lowe,27.0,611.0,266.0,0.367261382539711,0.3061616541353383,,
2022,H,marcel,woba,606466,Ketel Marte,28.0,371.0,555.0,0.3781849234172642,0.3170882882882883,,
2022,H,marcel,woba,425877,Yadier Molina,39.0,471.0,270.0,0.29514457618559914,0.2346111111111111,,
2022,H,marcel,woba,474832,Brandon Belt,34.0,378.0,296.0,0.3634521178016774,0.3033277027027027,,
2022,H,marcel,woba,670032,Nicky Lopez,27.0,553.0,470.0,0.3105187178809433,0.2505723404255319,,
2022,H,tier2,woba,518735,Yasmani Grandal,33.0,374.0,375.0,0.3703348781503513,0.263144,0.34410824063984596,0.3975126970182888
2022,H,tier2,woba,405395,Albert Pujols,42.0,293.0,350.0,0.29592007032629497,0.37989999999999996,0.2662826811222013,0.3303758730474031
2022,H,tier2,woba,657557,Paul DeJong,28.0,402.0,237.0,0.32190098765930963,0.2406835443037975,0.2960512212097045,0.34704347089265486
2022,H,tier2,woba,643524,Frank Schwindel,30.0,257.0,291.0,0.3582245210021511,0.27787285223367697,0.3226174142918487,0.39454607358868
2022,H,tier2,woba,660670,Ronald Acuña Jr.,24.0,358.0,529.0,0.4149358449548795,0.33543478260869564,0.38275649698370123,0.4470331543187972
2022,H,tier2,woba,544725,Leury García,31.0,465.0,313.0,0.2994164835724596,0.22126198083067092,0.2818596480080608,0.3174809787614958
2022,H,tier2,woba,570731,Jonathan Schoop,30.0,674.0,509.0,0.32351080360077333,0.24543418467583497,0.30179473511385224,0.34632377158652905
2022,H,tier2,woba,541645,Avisaíl García,31.0,510.0,380.0,0.3362396321033884,0.25844736842105265,0.3128761927549153,0.3601894133768791
2022,H,tier2,woba,672695,Geraldo Perdomo,22.0,35.0,488.0,0.3297451648008817,0.2529713114754098,0.2851883355011083,0.37584043119478777
2022,H,tier2,woba,572204,Trayce Thompson,31.0,35.0,255.0,0.2935782832838371,0.37031764705882353,0.2450477959734396,0.3449450913498489
2022,H,tier2,woba,608385,Jesse Winker,28.0,484.0,546.0,0.3884707426402687,0.31273626373626373,0.36031404785122534,0.4181364313539683
2022,H,tier2,woba,592696,Eddie Rosario,30.0,410.0,270.0,0.33404769740598717,0.25831851851851856,0.306963681295783,0.3617638310073225
2022,H,tier2,woba,656541,Sam Hilliard,28.0,235.0,200.0,0.3245361046797661,0.25105,0.2917911941942433,0.35873931859605906
2022,H,tier2,woba,614177,Franmil Reyes,26.0,463.0,473.0,0.35215234690352704,0.2797737843551797,0.3240329973447607,0.3797198523763041
2022,H,tier2,woba,660162,Yoán Moncada,27.0,615.0,430.0,0.3463389476570873,0.27470930232558144,0.32733857667866234,0.36427232589209474
2022,H,tier2,woba,592206,Nick Castellanos,30.0,580.0,558.0,0.37540238213711274,0.3042222222222222,0.3491826588325054,0.4020045760435909
2022,H,tier2,woba,647351,Abraham Toro,25.0,375.0,351.0,0.31694514741232693,0.24628774928774927,0.28830289249402524,0.34691468840393186
2022,H,tier2,woba,663728,Cal Raleigh,25.0,148.0,415.0,0.25930289565510645,0.3298963855421687,0.22740605220119123,0.29210976010989653
2022,H,tier2,woba,608336,Joey Gallo,28.0,611.0,410.0,0.3546676717359304,0.2860243902439024,0.3302910146083947,0.38075404538784857
2022,H,tier2,woba,663611,Nick Madrigal,25.0,215.0,226.0,0.3355786961227211,0.2673141592920354,0.30849640229824216,0.3634850245856357
2022,H,tier2,woba,664040,Brandon Lowe,27.0,611.0,266.0,0.37377595395420027,0.3061616541353383,0.34694903689717665,0.40051794276460373
2022,H,tier2,woba,664874,Seby Zavala,28.0,100.0,202.0,0.25718131341321704,0.3234504950495049,0.21893887843950455,0.29844392301538486
2022,H,tier2,woba,668731,Akil Baddoo,23.0,460.0,225.0,0.32262957500753925,0.25653777777777775,0.29782849866351896,0.3491977768594726
2022,H,tier2,woba,656669,Jordan Luplow,28.0,193.0,233.0,0.3456424963908275,0.281,0.3114213838395968,0.38190703352384503
2022,H,tier2,woba,592450,Aaron Judge,30.0,631.0,673.0,0.3939293188339042,0.45822882615156024,0.3669687540339921,0.4207251799709013
2022,H,tier2,woba,592273,Brandon Drury,29.0,88.0,568.0,0.28715479501528174,0.3495616197183099,0.2603084371272034,0.3141034193637918
2022,H,tier2,woba,665120,Jared Walsh,28.0,579.0,450.0,0.3404632729310624,0.2782466666666667,0.3149151402235967,0.3676073052254259
2022,H,tier2,woba,542340,Jonathan Villar,31.0,501.0,219.0,0.31073066084467543,0.24987671232876707,0.29046422500104485,0.33236259441412924
2022,H,tier2,woba,502671,Paul Goldschmidt,34.0,677.0,648.0,0.35895269061545876,0.41933796296296294,0.336866205104328,0.3814405871692459
2022,H,tier2,woba,443558,Nelson Cruz,41.0,570.0,503.0,0.3518965314181257,0.2916182902584493,0.3246632876908169,0.3820298707857693
2022,H,tier2,woba,594777,Kole Calhoun,34.0,182.0,424.0,0.3203778385479082,0.2602783018867925,0.2901788373831586,0.3516747361214109
2022,H,tier2,woba,665742,Juan Soto,23.0,631.0,657.0,0.4345244552850439,0.375896499238965,0.4054097032330238,0.46632113225341604
2022,H,tier2,woba,543543,Brad Miller,32.0,375.0,241.0,0.3211497925845143,0.26305809128630697,0.2970393708424355,0.3484667385616853
2022,H,tier2,woba,643289,Mauricio Dubón,27.0,185.0,262.0,0.30594485063046584,0.24800763358778627,0.2796783415287831,0.3335804577263191
2022,H,tier2,woba,665926,Andrés Giménez,23.0,209.0,549.0,0.30689165182210865,0.36408561020036434,0.27794144070562404,0.33805669501327124
2022,H,tier2,woba,474832,Brandon Belt,34.0,378.0,296.0,0.36022516150636896,0.3033277027027027,0.33110961313396353,0.3893463722796251
2022,H,tier2,woba,621493,Taylor Ward,28.0,235.0,564.0,0.30612276273832906,0.36196453900709225,0.2798611132328873,0.3345482775998251
2022,H,tier2,woba,665862,Jazz Chisholm Jr.,24.0,505.0,240.0,0.3094154072004419,0.3651458333333333,0.2846790779260773,0.3354814581196049
2022,H,tier2,woba,642350,Jose Siri,26.0,49.0,325.0,0.32353687162145406,0.2682061538461538,0.26919465577515284,0.38271408243016536
2022,H,tier2,woba,571970,Max Muncy,31.0,587.0,564.0,0.3727509873352649,0.31795035460992904,0.34454222317762,0.404059355176147
2022,H,tier3,woba,518735,Yasmani Grandal,33.0,374.0,375.0,0.377381120771692,0.263144,0.3476276266346222,0.40871859127254917
2022,H,tier3,woba,405395,Albert Pujols,42.0,293.0,350.0,0.28212388450657194,0.37989999999999996,0.24656541922420439,0.3200180001817393
2022,H,tier3,woba,660670,Ronald Acuña Jr.,24.0,358.0,529.0,0.4305294417193419,0.33543478260869564,0.3914725492867153,0.46955644049294165
2022,H,tier3,woba,608385,Jesse Winker,28.0,484.0,546.0,0.40329585951380004,0.31273626373626373,0.3652945806176864,0.44202660543952027
2022,H,tier3,woba,458015,Joey Votto,38.0,527.0,376.0,0.3994041932746467,0.30965691489361696,0.36395026929832613,0.433538224836525
2022,H,tier3,woba,541645,Avisaíl García,31.0,510.0,380.0,0.34426045421978413,0.25844736842105265,0.3129772742177986,0.3778424627638072
2022,H,tier3,woba,665489,Vladimir Guerrero Jr.,23.0,691.0,700.0,0.4372257629533635,0.3515128571428572,0.396718160819541,0.4813881540472821
2022,H,tier3,woba,474832,Brandon Belt,34.0,378.0,296.0,0.3807206997467242,0.3033277027027027,0.34581696405377665,0.41695055097391653
2022,H,tier3,woba,647351,Abraham Toro,25.0,375.0,351.0,0.323443312387934,0.24628774928774927,0.2909559579408244,0.3575985739212076
2022,H,tier3,woba,664874,Seby Zavala,28.0,100.0,202.0,0.24631150425855486,0.3234504950495049,0.2109870136098203,0.28232607012577304
2022,H,tier3,woba,614177,Franmil Reyes,26.0,463.0,473.0,0.3551363300467351,0.2797737843551797,0.32062883295282585,0.38930520223290566
2022,H,tier3,woba,592206,Nick Castellanos,30.0,580.0,558.0,0.37933650903512073,0.3042222222222222,0.3442271853174078,0.4166703840264085
2022,H,tier3,woba,642350,Jose Siri,26.0,49.0,325.0,0.3416707539095097,0.2682061538461538,0.2840253973843616,0.4038138948325198
2022,H,tier3,woba,665742,Juan Soto,23.0,631.0,657.0,0.449164074187712,0.375896499238965,0.4115294469196463,0.4870019614664698
2022,H,tier3,woba,643524,Frank Schwindel,30.0,257.0,291.0,0.3503911616847726,0.27787285223367697,0.31443360314791036,0.390635143584827
2022,H,tier3,woba,544725,Leury García,31.0,465.0,313.0,0.2937253366413457,0.22126198083067092,0.27283165199907367,0.3161822602762255
2022,H,tier3,woba,606466,Ketel Marte,28.0,371.0,555.0,0.3887922105007524,0.3170882882882883,0.3561494985114963,0.4217085431432145
2022,H,tier3,woba,656541,Sam Hilliard,28.0,235.0,200.0,0.3222798112983189,0.25105,0.2886888126764388,0.35730400692378955
2022,H,tier3,woba,608369,Corey Seager,28.0,407.0,656.0,0.4023187695936715,0.3312926829268293,0.3659122846864734,0.44046035297439623
2022,H,tier3,woba,657557,Paul DeJong,28.0,402.0,237.0,0.3108817199683832,0.2406835443037975,0.2820507513596662,0.34036344975752825
2022,H,tier3,woba,668731,Akil Baddoo,23.0,460.0,225.0,0.3262079438088764,0.25653777777777775,0.29918677072007277,0.3540174190029519
2022,H,tier3,woba,663743,Nick Fortes,25.0,34.0,240.0,0.37678440636617994,0.30780416666666677,0.31828899150787937,0.44047078302253984
2022,H,tier3,woba,518626,Josh Donaldson,36.0,541.0,545.0,0.3702449900950661,0.3015724770642202,0.3391663454269389,0.4018419322220791
2022,H,tier3,woba,665926,Andrés Giménez,23.0,209.0,549.0,0.29659162956518426,0.36408561020036434,0.2681278549068644,0.32488324944637176
2022,H,tier3,woba,570731,Jonathan Schoop,30.0,674.0,509.0,0.3123376867400144,0.24543418467583497,0.2877696497551084,0.33751402692744226
2022,H,tier3,woba,660162,Yoán Moncada,27.0,615.0,430.0,0.3404520571028309,0.27470930232558144,0.31626309690421994,0.3643230136771934
2022,H,tier3,woba,663728,Cal Raleigh,25.0,148.0,415.0,0.2647708822464135,0.3298963855421687,0.23488253333623998,0.2961041995934918
2022,H,tier3,woba,543543,Brad Miller,32.0,375.0,241.0,0.32746342122347183,0.26305809128630697,0.297531069293207,0.3574277996710681
2022,H,tier3,woba,571448,Nolan Arenado,31.0,645.0,617.0,0.3168788010120415,0.38101134521880065,0.28573830599113903,0.35128830153333895
2022,H,tier3,woba,592450,Aaron Judge,30.0,631.0,673.0,0.39633552147073453,0.45822882615156024,0.36217403044422164,0.4326174462885939
2022,H,tier3,woba,571970,Max Muncy,31.0,587.0,564.0,0.37964686032907474,0.31795035460992904,0.3430760812718807,0.41847167155724757
2022,H,tier3,woba,600869,Jeimer Candelario,28.0,625.0,466.0,0.3387222193184725,0.27720171673819743,0.31216152555304094,0.36476847464165596
2022,H,tier3,woba,666915,Bobby Dalbec,27.0,452.0,353.0,0.3483296534183151,0.287070821529745,0.31841745271516264,0.38089482537729547
2022,H,tier3,woba,665120,Jared Walsh,28.0,579.0,450.0,0.33908024423380817,0.2782466666666667,0.308109676984275,0.37106239957495657
2022,H,tier3,woba,592696,Eddie Rosario,30.0,410.0,270.0,0.3187894798016785,0.25831851851851856,0.28727307720872675,0.3505370865853713
2022,H,tier3,woba,672695,Geraldo Perdomo,22.0,35.0,488.0,0.31291389251070617,0.2529713114754098,0.27249897544796836,0.356133093491213
2022,H,tier3,woba,573131,Darin Ruf,35.0,310.0,388.0,0.35052829716829126,0.2913118556701031,0.3180751699219646,0.3840478624662665
2022,H,tier3,woba,641553,Adam Engel,30.0,140.0,259.0,0.3152392360345508,0.2563088803088803,0.2833570156361659,0.34703005426944744
2022,H,tier3,woba,664040,Brandon Lowe,27.0,611.0,266.0,0.3633793984726835,0.3061616541353383,0.33245691807239103,0.3960043473027089
2022,H,tier3,woba,543063,Brandon Crawford,35.0,543.0,455.0,0.34606156569208624,0.28888131868131867,0.315537126594814,0.37928800289730846
2022,P,marcel,fip,625643,Reynaldo López,28.0,222.0,249.0,4.519921129159076,1.9210227170434206,,
2022,P,marcel,fip,641729,Joe Jiménez,27.0,209.0,231.0,4.5571383227938576,2.0337478070794353,,
2022,P,marcel,fip,621242,Edwin Díaz,28.0,253.0,234.0,3.4106591035454112,0.8874479968327553,,
2022,P,marcel,fip,621237,José Alvarado,27.0,246.0,209.0,4.221578996675168,1.7141399639421797,,
2022,P,marcel,fip,657024,Erik Swanson,28.0,143.0,203.0,4.308873573460729,1.82253114650216,,
2022,P,marcel,fip,594577,Mike Mayers,30.0,314.0,223.0,3.9354347948727915,6.40209146033021,,
2022,P,marcel,fip,663986,Trevor Stephan,26.0,281.0,262.0,4.511076656983958,2.1245701045848246,,
2022,P,marcel,fip,675911,Spencer Strider,23.0,9.0,527.0,4.095517405189018,1.8391833990377373,,
2022,P,marcel,fip,681911,Alex Vesia,26.0,158.0,224.0,4.236861702439038,2.096432758360561,,
2022,P,marcel,fip,662253,Andrés Muñoz,23.0,4.0,245.0,3.9974001525038334,1.9301278975771723,,
2022,P,marcel,fip,501381,Michael Pineda,33.0,454.0,200.0,4.101067412479534,6.166941084390359,,
2022,P,marcel,fip,623465,Evan Phillips,27.0,57.0,232.0,3.960455503734874,1.9232902907395655,,
2022,P,marcel,fip,650556,Bryan Abreu,25.0,161.0,248.0,4.096000019069462,2.1510373748402407,,
2022,P,marcel,fip,643377,Griffin Jax,27.0,359.0,286.0,4.991644026141415,3.076388088998654,,
2022,P,marcel,fip,519043,Matt Moore,33.0,322.0,302.0,4.714855907793368,2.9292962967455716,,
2022,P,marcel,fip,622694,Elieser Hernández,27.0,221.0,277.0,4.66900472748493,6.386154224191735,,
2022,P,marcel,fip,664854,Ryan Helsley,27.0,203.0,238.0,4.032169760679961,2.3259248840958087,,
2022,P,marcel,fip,660853,Enyel De Los Santos,26.0,166.0,214.0,4.281805738221405,2.601762512961788,,
2022,P,marcel,fip,455119,Chris Martin,36.0,178.0,224.0,3.8343499324439296,2.163369655818931,,
2022,P,marcel,fip,664123,Scott Effross,28.0,58.0,224.0,3.982966243469866,2.3337478070794346,,
2022,P,marcel,fip,672335,Cionel Pérez,26.0,110.0,233.0,4.419245436183694,2.781350663250805,,
2022,P,marcel,fip,501985,Mike Minor,34.0,667.0,451.0,4.470984155252346,6.0944921047985225,,
2022,P,marcel,fip,669373,Tarik Skubal,25.0,633.0,475.0,4.5976550599434844,2.9925380087124958,,
2022,P,marcel,fip,656529,Sam Hentges,25.0,317.0,243.0,4.066860979402267,2.4680931581230783,,
2022,P,marcel,fip,472610,Luis García,35.0,134.0,258.0,4.227195336912025,2.637315791650312,,
2022,P,marcel,fip,593576,Héctor Neris,33.0,306.0,262.0,3.9594052675453666,2.380206390512808,,
2022,P,marcel,fip,548389,Ross Stripling,32.0,430.0,536.0,4.704191339346745,3.145512512961788,,
2022,P,marcel,fip,670167,John Schreiber,28.0,13.0,256.0,4.076240406495943,2.5301278975771724,,
2022,P,marcel,fip,571948,Hoby Milner,31.0,98.0,269.0,4.7283939121074035,3.1919042655391077,,
2022,P,marcel,fip,605347,Jorge López,29.0,552.0,292.0,4.767574466514358,3.2441040622575623,,
2022,P,marcel,fip,676265,Cory Abbott,26.0,81.0,216.0,4.8973682332734105,6.395512512961787,,
2022,P,marcel,fip,434378,Justin Verlander,39.0,0.0,665.0,4.005699371420947,2.522655370104645,,
2022,P,marcel,fip,669276,Dylan Lee,27.0,9.0,200.0,4.105229372409672,2.6323546182249458,,
2022,P,marcel,fip,593974,Wandy Peralta,30.0,218.0,220.0,4.301097194362287,2.8437373650327937,,
2022,P,marcel,fip,573204,Caleb Thielbar,35.0,262.0,244.0,3.8399207663301533,2.403939479253923,,
2022,P,marcel,fip,656353,Tucker Davidson,26.0,82.0,243.0,4.3855621243982075,5.818589436038712,,
2022,P,marcel,fip,671345,Jason Foley,26.0,45.0,255.0,4.228339376398379,2.7974462146192463,,
2022,P,marcel,fip,669145,Bruce Zimmermann,27.0,284.0,319.0,4.662880292298206,6.0912138704278505,,
2022,P,marcel,fip,606160,Rafael Montero,31.0,223.0,267.0,3.9766560388363503,2.589414951986178,,
2022,P,marcel,fip,621345,A.J. Minter,28.0,220.0,269.0,3.534358016416831,2.159798227247502,,
2022,P,tier2,fip,675911,Spencer Strider,23.0,9.0,527.0,4.692301436830635,1.8391833990377373,3.8558977810997663,5.538494273538094
2022,P,tier2,fip,657024,Erik Swanson,28.0,143.0,203.0,4.432820842158577,1.82253114650216,3.7592598795339196,5.071123063066349
2022,P,tier2,fip,641729,Joe Jiménez,27.0,209.0,231.0,4.501346164647229,2.0337478070794353,3.879400945870239,5.102189912832416
2022,P,tier2,fip,623465,Evan Phillips,27.0,57.0,232.0,4.366716007710535,1.9232902907395655,3.6939055359443396,5.009946072465471
2022,P,tier2,fip,672335,Cionel Pérez,26.0,110.0,233.0,5.221719954189383,2.781350663250805,4.478454668888868,6.033717893547089
2022,P,tier2,fip,625643,Reynaldo López,28.0,222.0,249.0,4.354703050374645,1.9210227170434206,3.8386022413626573,4.845879647268333
2022,P,tier2,fip,621237,José Alvarado,27.0,246.0,209.0,4.141154206577029,1.7141399639421797,3.5719284110574963,4.723452323911453
2022,P,tier2,fip,650556,Bryan Abreu,25.0,161.0,248.0,4.512246595322488,2.1510373748402407,3.894638326328647,5.154412672007422
2022,P,tier2,fip,594577,Mike Mayers,30.0,314.0,223.0,4.0652533838044995,6.40209146033021,3.4615395467840377,4.6704571150279905
2022,P,tier2,fip,663986,Trevor Stephan,26.0,281.0,262.0,4.431094984559077,2.1245701045848246,3.809406045543648,5.069913398496918
2022,P,tier2,fip,519043,Matt Moore,33.0,322.0,302.0,5.199060646114323,2.9292962967455716,4.692837749490398,5.711746918564231
2022,P,tier2,fip,671345,Jason Foley,26.0,45.0,255.0,4.967873888034412,2.7974462146192463,4.1345949883818065,5.767082161093915
2022,P,tier2,fip,621242,Edwin Díaz,28.0,253.0,234.0,3.0134970117982056,0.8874479968327553,2.4448434778368364,3.5700200896144736
2022,P,tier2,fip,643377,Griffin Jax,27.0,359.0,286.0,5.188907285691945,3.076388088998654,4.609952707338338,5.794688727680005
2022,P,tier2,fip,641329,Bryan Baker,27.0,4.0,290.0,4.7219900262499355,2.7292445703780555,3.7299506724986036,5.633055937960419
2022,P,tier2,fip,605347,Jorge López,29.0,552.0,292.0,5.210904615024674,3.2441040622575623,4.76010699036357,5.656567086613731
2022,P,tier2,fip,681911,Alex Vesia,26.0,158.0,224.0,4.029846376170169,2.096432758360561,3.317351802464999,4.753702023398132
2022,P,tier2,fip,662253,Andrés Muñoz,23.0,4.0,245.0,3.8510596233919907,1.9301278975771723,2.8516913336056686,4.823838436657331
2022,P,tier2,fip,656529,Sam Hentges,25.0,317.0,243.0,4.374341820238966,2.4680931581230783,3.8401331166843984,4.928403312483259
2022,P,tier2,fip,664854,Ryan Helsley,27.0,203.0,238.0,4.2047720625153255,2.3259248840958087,3.7147711269129964,4.717445206429816
2022,P,tier2,fip,593974,Wandy Peralta,30.0,218.0,220.0,4.650410445594409,2.8437373650327937,4.155233082667953,5.1930503779956325
2022,P,tier2,fip,606160,Rafael Montero,31.0,223.0,267.0,4.3857942006213655,2.589414951986178,3.8715434295268936,4.878800592270867
2022,P,tier2,fip,656793,Nick Nelson,26.0,78.0,306.0,4.860311430800117,3.072696978981205,4.103247692776354,5.5819124979722945
2022,P,tier2,fip,622694,Elieser Hernández,27.0,221.0,277.0,4.601356467984882,6.386154224191735,3.9836936587771303,5.259758125272437
2022,P,tier2,fip,623474,Jimmy Herget,28.0,77.0,261.0,4.5041426421104855,2.725222657889324,3.890202288678907,5.137881332729706
2022,P,tier2,fip,657140,Kyle Wright,26.0,34.0,737.0,5.369497052946271,3.6168618660116953,4.622149526620533,6.064651324470119
2022,P,tier2,fip,455119,Chris Martin,36.0,178.0,224.0,3.892763395044771,2.163369655818931,3.370149656080653,4.431824506392654
